Winnie the Pooh and the Blustery Day (1968);0.640141861432656,0.7072529680787366,;
Slam (1998);0.3643669590587334,0.7394159529326085,;
Boys Life 2 (1997);0.8452434648902728,0.42150026248325106,;
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995);0.3134014263778236,0.7956257295045807,;
Sleepaway Camp (1983);0.7556067485955097,-0.10019261382696171,;
Krippendorf's Tribe (1998);0.5946891298591839,0.0035592347828449413,;
Professional, The (a.k.a. Leon: The Professional) (1994);0.5848429164207228,0.7702508558706935,;
M*A*S*H (1970);0.5387712264628872,0.8269477587280974,;
Anna and the King (1999);0.7609080296830144,0.29783915370315306,;
Butch Cassidy and the Sundance Kid (1969);0.6325153621692056,0.8016779276113968,;
Man of the Year (1995);0.15947851629256807,0.6604322832050141,;
Simple Wish, A (1997);0.732977074334784,0.027551286078791697,;
Lucas (1986);0.5684076150556717,0.5818963042510884,;
301, 302 (1995);-0.0324947093735158,0.8469374580350616,;
Tin Men (1987);0.37200189142253154,0.6736847739636931,;
Hurlyburly (1998);0.26869604499384125,0.5787530590752994,;
White Christmas (1954);0.7308877137670234,0.5237224392249711,;
Firestorm (1998);0.7044158185247323,-0.03973925873043206,;
Field of Dreams (1989);0.7269565747030271,0.5653378191777131,;
Heaven Can Wait (1978);0.6333551566912984,0.555144684441641,;
Bridge on the River Kwai, The (1957);0.61776171078271,0.8637497189689541,;
Cocoon: The Return (1988);0.6008632630508518,0.09414051812921483,;
Impostors, The (1998);0.2621371507006974,0.8840649369374115,;
Threesome (1994);0.5393194308972997,0.3787216186749152,;
Faithful (1996);0.5462792552611204,0.3625777282912768,;
Star Is Born, A (1937);0.4857072269457903,0.6096848062792504,;
Swept from the Sea (1997);-0.04251472109495895,0.8772952109393629,;
School Daze (1988);0.41282324582645163,0.49812535886791043,;
Beneath the Planet of the Apes (1970);0.5018886501431629,0.3566159152287785,;
Secret of Roan Inish, The (1994);0.40916575205388334,0.8053205106679316,;
Psycho Beach Party (2000);0.3303676866219664,0.5017723519274804,;
Tea with Mussolini (1999);0.6135831124524965,0.5825652016695032,;
Pushing Tin (1999);0.5585470072475306,0.36152943659882153,;
Police Academy 5: Assignment: Miami Beach (1988);0.4898510028367698,-0.1407163399730489,;
American Psycho (2000);0.2740628988549487,0.6687316980098613,;
Career Girls (1997);0.23588734882784143,0.7831381526714907,;
Journey of Natty Gann, The (1985);0.6908929708046323,0.42366764464342244,;
U-571 (2000);0.7708761283230671,0.34680330278933263,;
Otello (1986);0.29330431818550773,0.8380347562281811,;
Wooden Man's Bride, The (Wu Kui) (1994);0.6022571738170356,0.21776565460764202,;
Pee-wee's Big Adventure (1985);0.28107284792996645,0.7509624279417857,;
Jaws 3-D (1983);0.5281722024144923,-0.14087184808388878,;
Sunset Strip (2000);0.2637496771488356,0.8092991943533314,;
Search for One-eye Jimmy, The (1996);0.419414288384349,0.26071060644004357,;
True Lies (1994);0.7885333974074,0.34211619689208456,;
Six-String Samurai (1998);0.2986966391707997,0.7101831431188479,;
Double Jeopardy (1999);0.851792076245426,0.08970706982598009,;
Bat, The (1959);0.20232746897181753,0.46851711806520163,;
Synthetic Pleasures (1995);0.3398207647986641,0.8989674485299666,;
No Escape (1994);0.7334668663136519,0.1523269144242598,;
On the Town (1949);0.6269248783009311,0.7020496316249804,;
Mosquito Coast, The (1986);0.42529634142234723,0.606522324477063,;
Browning Version, The (1994);0.5481126651980889,0.6454797255297414,;
Kull the Conqueror (1997);0.6250183143548584,-0.05259771491774747,;
Penny Serenade (1941);0.47473213011712484,0.6265836597926236,;
Time to Kill, A (1996);0.852502268613845,0.29678354270537216,;
Repulsion (1965);0.34252636704685785,0.913352902401679,;
Young Frankenstein (1974);0.5774235363984369,0.8666585594197934,;
Run Silent, Run Deep (1958);0.6307903138435396,0.6821215418992365,;
Limey, The (1999);0.20282280332845115,0.8569437168939514,;
Blink (1994);0.5886474986592867,0.38492355091413083,;
Cavalcade (1933);0.6851572949647249,0.2214116597200965,;
Office Space (1999);0.6054371450461943,0.6644374653764246,;
Ayn Rand: A Sense of Life (1997);0.6792740199131436,0.5916348230361336,;
Armed and Dangerous (1986);0.5748306609915803,0.14399742549768424,;
Hav Plenty (1997);0.4040640291364781,0.5696274914911462,;
Apostle, The (1997);0.3059690858419145,0.8498457417625339,;
Backbeat (1993);0.7225494362957757,0.4678585035160265,;
American History X (1998);0.7018008245483683,0.7527694467779079,;
Platoon (1986);0.5999791077001223,0.7593576642696007,;
His Girl Friday (1940);0.4747232534586986,0.9027647933435062,;
Cobra (1925);0.8008167945951691,-0.5146034315511335,;
We're Back! A Dinosaur's Story (1993);0.5679533161838238,0.06300010319051864,;
To Live (Huozhe) (1994);0.328011101551408,0.993955147050588,;
Dream With the Fishes (1997);0.48281251398464925,0.7002169133155022,;
Down to You (2000);0.7767534988886824,-0.09395380410483067,;
Next Best Thing, The (2000);0.6478468613536545,0.006513604749996503,;
Chuck & Buck (2000);0.0489199292030634,0.8328416730941441,;
Amityville Curse, The (1990);0.6842084901585769,-0.2973192696832189,;
Public Access (1993);-0.2966237826963972,0.8508978286145344,;
Relax... It's Just Sex (1998);0.9994932299553846,0.08135410812116513,;
Romeo Must Die (2000);0.7108647872850821,0.2328365606019625,;
Great White Hype, The (1996);0.4851172771407026,0.34394338837308197,;
Body Shots (1999);0.6575348021302797,-0.03491943172461134,;
Police Academy 4: Citizens on Patrol (1987);0.5541712121765799,-0.1341769640530955,;
One Magic Christmas (1985);0.8282230431032731,0.38725112336816186,;
Man with the Golden Gun, The (1974);0.733238697505023,0.4260832677241348,;
Artemisia (1997);0.7902578226210824,0.4660576951085435,;
Big Lebowski, The (1998);0.3559453173402928,0.7910680067520011,;
Horse Whisperer, The (1998);0.6828698557108253,0.2835139198639236,;
Clockwork Orange, A (1971);0.2868964938243622,0.9734157579781173,;
All About Eve (1950);0.45049814649827924,0.9372574723892552,;
Phantasm (1979);0.5216269302560695,0.4410828556595735,;
Snow Falling on Cedars (1999);0.46240625072429625,0.6002616618839955,;
Other Side of Sunday, The (Søndagsengler) (1996);0.08932237100847741,0.9968981455371027,;
Little Big Man (1970);0.5670203475255791,0.8078643491407429,;
If.... (1968);0.14861985332413782,0.9777922147628714,;
Race the Sun (1996);0.562139154795512,0.3494736288390771,;
Jerry Maguire (1996);0.674874524117938,0.5124795755303364,;
Double Happiness (1994);0.2488940170119787,0.8597051794151178,;
With Honors (1994);0.7576533471973228,0.2571453630175834,;
Switchback (1997);0.6057986554338478,0.3442640693977141,;
Callejón de los milagros, El (1995);0.5675219641467228,0.6786656999428936,;
Crossing Guard, The (1995);0.3667701809252777,0.6270861788758642,;
Bye Bye, Love (1995);0.7019400287935856,0.21453911468426287,;
Critical Care (1997);0.4620925497165975,0.40599392218152786,;
Filth and the Fury, The (2000);0.2815918186400873,0.8300574166924464,;
Rush Hour (1998);0.7245253119514439,0.41197914774808864,;
Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996);0.2890474195603208,0.830118455048156,;
Searching for Bobby Fischer (1993);0.5789975600185251,0.7282486666079535,;
Child's Play 2 (1990);0.6338131067027797,-0.147051438244196,;
Cool Dry Place, A (1998);0.24898183256392747,0.740373448358853,;
Color of Paradise, The (Rang-e Khoda) (1999);0.31295645818508455,0.8987462227882816,;
Bittersweet Motel (2000);0.7496634046024108,0.6875934519798983,;
Star Trek: Insurrection (1998);0.7263038633637945,0.3259753286346481,;
Howling II: Your Sister Is a Werewolf (1985);0.5395904858432531,-0.15536217598411947,;
I Love You, Don't Touch Me! (1998);0.4794099035390759,0.38237835486267985,;
Alan Smithee Film: Burn Hollywood Burn, An (1997);0.313989072398904,0.18097530476173232,;
East of Eden (1955);0.4091389480755457,0.8722742116325805,;
Sugarland Express, The (1974);0.47570133809014886,0.6281508791965243,;
Bridges of Madison County, The (1995);0.5891406901151172,0.42480280379470736,;
Beloved (1998);0.24849431844683925,0.624501779312905,;
Daughter of Dr. Jeckyll (1957);0.12586499327463088,0.04030352691193099,;
Lawnmower Man, The (1992);0.6344376147557922,0.13657703293597928,;
Swamp Thing (1982);0.4897528798310438,0.21315263692092853,;
Love Is the Devil (1998);0.17377331731688223,0.7852442402745606,;
Max Dugan Returns (1983);0.5952730967005062,0.32095371998782934,;
Planet of the Apes (1968);0.5078031807975109,0.6275426303088243,;
Cutting Edge, The (1992);0.7140507259584221,0.28260822414159925,;
Naked (1993);0.002740199517043668,0.9096955755763358,;
Looking for Richard (1996);0.4391905252150027,0.7443155197675617,;
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975);0.20255979411038744,0.9046552098943328,;
Love Letter, The (1999);0.5331498450522879,0.2571834408408027,;
Porky's Revenge (1985);0.5781138885426238,-0.1407233908369543,;
Big Trouble in Little China (1986);0.6227938189150269,0.42640721608682886,;
Village of the Damned (1995);0.6173481651046459,0.09539732767692051,;
Spirits of the Dead (Tre Passi nel Delirio) (1968);0.21163448003620836,0.7005381118647452,;
Inferno (1980);0.688214164020238,0.1609792133562465,;
Beefcake (1999);0.6010235277736634,0.43458202718602645,;
Party Girl (1995);0.46206308135670265,0.5725213335971439,;
Fantastic Night, The (La Nuit Fantastique) (1949);2.1357351626068958E-4,6.719110814507799E-4,;
Candidate, The (1972);0.45483136821030656,0.757342411851263,;
Virus (1999);0.6399748566752592,-0.04736099105645098,;
Jingle All the Way (1996);0.677039247754702,-0.11894223839492526,;
Theory of Flight, The (1998);0.6817411435510052,0.2900151980998238,;
Parent Trap, The (1961);0.7174270678938253,0.42143239074939576,;
Bell, Book and Candle (1958);0.579377462581315,0.606561697783176,;
Illtown (1996);0.64088230649767,0.6117441183186474,;
Pink Flamingos (1972);0.15861235430638895,0.7737459747663346,;
Celestial Clockwork (1994);0.742037780842696,0.5243517907198674,;
What Ever Happened to Baby Jane? (1962);0.454869414575181,0.7800437442264647,;
City of Industry (1997);0.5035018859448187,0.5059742392601074,;
Nothing to Lose (1994);0.7733374507107136,0.2913552888846984,;
Gladiator (2000);0.8218114121626192,0.5399527799593795,;
Judgment Night (1993);0.6406375912075923,0.180977124346604,;
Matilda (1996);0.6583026393691336,0.45278439883380034,;
Psycho III (1986);0.3629239983662318,0.10797780009858268,;
Basic Instinct (1992);0.7038797314017888,0.42744322094357917,;
Resurrection Man (1998);0.6030624895250742,0.21469590720031176,;
Bug's Life, A (1998);0.6342970225254521,0.6552875876358691,;
Naked in New York (1994);0.13102978318304537,0.7365902051279777,;
Fast, Cheap & Out of Control (1997);0.3195879004142758,0.8340114622738484,;
Mummy, The (1999);0.7086357584367854,0.29038828124239907,;
Flipper (1996);0.663350138710589,-0.03352407758232773,;
Daens (1992);0.5109806012364504,0.6762394862968616,;
Here on Earth (2000);0.653723087892378,-0.010275530382793302,;
Jar, The (Khomreh) (1992);0.15071215502750349,0.8908525185262669,;
Problem Child 2 (1991);0.4150501906659893,-0.14195211320219528,;
Full Speed (1996);0.32034326249161593,0.535075757418898,;
Eye of the Beholder (1999);0.3150900134345341,0.2573567751651187,;
Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971);1.2473550165382035E-4,3.364236442856424E-4,;
Napoleon and Samantha (1972);0.4267976338117058,0.5267697237865826,;
Blood & Wine (1997);0.5040966619361349,0.5664396380153114,;
Ghosts of Mississippi (1996);0.8166446541231224,0.337464808989922,;
Seven Days in May (1964);0.45861117577327115,0.9526391672761759,;
Nekromantik (1987);0.19525046609268337,0.40199314151400317,;
Home Alone (1990);0.7275402072653181,0.19330581412197037,;
Extremities (1986);0.5794285563078191,0.45328887742698704,;
Children of the Revolution (1996);0.4394867000794177,0.7303535991394371,;
Children of the Damned (1963);0.568500967499032,0.46124247239188504,;
Hang 'em High (1967);0.6307101231271631,0.5930131290315248,;
Return of the Pink Panther, The (1974);0.5938430767292201,0.6457377271956629,;
Babes in Toyland (1961);0.6010390210541144,0.2768675034978166,;
Watcher, The (2000);0.5748116165110183,0.02485125111757326,;
Time Masters (Les Maîtres du Temps) (1982);-0.043551744159617774,0.7567824622085464,;
Cabaret (1972);0.3945499135495489,0.9025235402321256,;
Dracula: Dead and Loving It (1995);0.6027828623987606,0.003332778982311139,;
Brother, Can You Spare a Dime? (1975);0.38693858624396016,0.7930072416063967,;
March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934);0.4816677452636484,0.6559443189234156,;
Mark of Zorro, The (1940);0.5268184048025393,0.7012755693842444,;
Actor's Revenge, An (Yukinojo Henge) (1963);-0.09039580673313381,1.0,;
Sixth Sense, The (1999);0.7941116086327785,0.6907218392870257,;
Mrs. Brown (Her Majesty, Mrs. Brown) (1997);0.5390206939046197,0.7167494861588606,;
Happy, Texas (1999);0.57275499584806,0.5576280877998482,;
Cobb (1994);0.5322266015643322,0.4898085856078303,;
Prefontaine (1997);0.5536899570436915,0.39980310260424,;
Life Is Beautiful (La Vita è bella) (1997);0.6869186900399004,0.7796909106273548,;
Perfect Storm, The (2000);0.6951263587257173,0.38635991662543406,;
Stripes (1981);0.6894227696770981,0.5742194294029745,;
Arthur (1981);0.5795057923042896,0.5196692375299158,;
Hercules (1997);0.6519552514312189,0.3725162200617378,;
Romy and Michele's High School Reunion (1997);0.46036908785526615,0.4714467794812304,;
Gentleman's Agreement (1947);0.4982054241197684,0.7815941790590474,;
Eight Days a Week (1997);0.541758913418084,0.258865682310381,;
Baraka (1992);0.23797099694822643,0.935698042367596,;
Get Carter (1971);0.37476910938172986,0.7154393322295732,;
Life and Times of Hank Greenberg, The (1998);0.3710198024032122,0.830452477227347,;
Mystery Men (1999);0.4191272449838014,0.508680072980693,;
Wishmaster (1997);0.5802855803502897,-0.08998199506471227,;
Crew, The (2000);0.5931786725594144,0.0635382362093242,;
I Saw What You Did (1965);0.651772022420258,0.12892331031488788,;
Babyfever (1994);0.6942641785057844,0.20429640761835172,;
Mission: Impossible 2 (2000);0.7894447104795212,0.19955275725881122,;
Winslow Boy, The (1998);0.5079894594103505,0.7448611666105914,;
Life of Émile Zola, The (1937);0.7569199131749763,0.5301317558713057,;
What Lies Beneath (2000);0.8536408030436126,0.1791645623895502,;
Three Kings (1999);0.44782384312065815,0.7880498568662859,;
Best Years of Our Lives, The (1946);0.4205998499354719,0.9367651194267724,;
Vampires (1998);0.7107490356322615,0.06460003604294641,;
52 Pick-Up (1986);0.5205062399473958,0.5149902330307617,;
Sabrina (1995);0.7632582477940064,0.28154370583218785,;
It Happened Here (1961);0.2839729217654845,0.511453907229111,;
Pink Floyd - The Wall (1982);0.5054126078184925,0.6699893638847545,;
Legal Deceit (1997);0.26638177156296944,0.13742333854810687,;
Sword in the Stone, The (1963);0.6245455878906062,0.5157015369407163,;
Farewell to Arms, A (1932);0.6013514665809017,0.6224779767222819,;
Young Sherlock Holmes (1985);0.6397338721080551,0.4184999540228146,;
Digimon: The Movie (2000);0.27685915120046384,-0.07876450482079655,;
Underneath, The (1995);0.2123987283089455,0.7821012559038819,;
Rain Man (1988);0.6944174984519569,0.6353923885197007,;
From Here to Eternity (1953);0.511584990006053,0.8504512922540943,;
Four Days in September (1997);0.27167536859397134,0.924898103778473,;
Phantom of the Opera, The (1943);0.5988823998561905,0.6243837122252675,;
Boys (1996);0.5284983170043251,-0.1298477601515333,;
Hoosiers (1986);0.6500331476015009,0.6324300949748193,;
Armageddon (1998);0.9136043826480775,-9.312896511399658E-4,;
Benny & Joon (1993);0.5835131302828793,0.5247565477382522,;
Nutty Professor, The (1996);0.6157176865049888,0.2559033236971336,;
Toxic Avenger, The (1985);0.3241223850479067,0.4437430368494504,;
Desperate Measures (1998);0.7604409016951788,0.02804736662316515,;
Predator (1987);0.7042626276713643,0.43979560815955804,;
Deer Hunter, The (1978);0.49509299084582786,0.8671040954680818,;
Federal Hill (1994);0.6283039169676299,0.5316322216593852,;
Soylent Green (1973);0.5793295442410346,0.5473588044273933,;
East-West (Est-ouest) (1999);0.2927386220751342,0.8641859910626898,;
For the Moment (1994);0.4091873437116946,0.6325379438836007,;
Blue Collar (1978);0.46718740422189087,0.6807014692762492,;
Shanghai Surprise (1986);0.45863430967739555,-0.05088107028227773,;
Aimée & Jaguar (1999);0.5323793443800208,0.6538792937584122,;
Jack and Sarah (1995);0.809219902157806,0.28224611785953746,;
On the Ropes (1999);0.6025133048828883,0.70974090909891,;
Tales of Terror (1962);0.4045798748064284,0.5052361377630489,;
Forrest Gump (1994);0.816721246194979,0.47849644842611927,;
Love Affair (1994);0.7533036898031167,0.1382182908747063,;
Billy's Hollywood Screen Kiss (1997);0.6609133472344427,0.5834462239841073,;
Sneakers (1992);0.701065978990593,0.5099272670520516,;
